listing_id,name,neighbourhood_cleansed,latitude,longitude,property_type,room_type,comments
685509540578223517,Apartement at Rotterdam nearby City Center!,Bergpolder,51.93293,4.46794,Entire condo,Entire home/apt,"We thoroughly enjoyed our stay at this accommodation! Everything was impeccably clean, and its proximity to key city spots was incredibly convenient. The heating system worked perfectly on both floors, ensuring a cozy stay. Michiel was very responsive, polite and he offered support at any time. Do note, the first bedroom and shower are on the second floor, accessed via a slightly narrow corridor, which might pose challenges for those with mobility difficulties. However, overall, our experience was fantastic, and we're already considering a return visit!"
685509540578223517,Apartement at Rotterdam nearby City Center!,Bergpolder,51.93293,4.46794,Entire condo,Entire home/apt,"Beautiful apartment on a pretty quiet street, short walk to Rotterdam central. The space was well laid out and was great for late night hangs. Felt safe and private"
686937313215859940,Spacious design family home in Rotterdam,Nieuw Crooswijk,51.93706,4.49463,Entire townhouse,Entire home/apt,"Great place! It’s just like u see it in the pics! If you’re a family with a baby or toddler, this is the place to be! It has everything and more for the comfort of your little one..And if you like cozy interiors and nice, big kitchen - this is also the right place to stay! The kitchen was fully!!! equipped with everything that comes to your mind.. The hosts were very responsive and nice, also very helpful with the parking spot 🫶 The area was surprisingly good, full of small cafes, close to supermarkets, neighborhood shopping streets and the city center, but at the same time it stays away from downtown’s crowds. Overall great place! Totally worth it.."
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"It was our first time staying in Rotterdam and chose Edwin’s apartment for the reasonable walk to and from the train station and beautiful aesthetic of the apartment. <br/>Edwin and Michael were very accommodating, and communication was easy via calls and messages after our flights was slightly delayed, which meant we couldn’t make the original check in time. When arriving we found the place exceptional, with cooking amenities available if needed and everything very clean. The sofa bed had also been made for our friend, who said it was very comfortable sleep. Our bed was also very comfortable with a brilliantly firm mattress. While staying there we had  particularly cold temperatures for the time of year but we were very pleased to find the place was perfectly warm too.<br/>We also found the apartment was close to a main street with a supermarket, restaurants and pubs, which came in handy when needing somewhere to watch the England World Cup match with France. A wonderful stay overall!"
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"The place has everything you need for a short stay. All the furnitures are brand new. The place is fine for a couple. It’s located not too far from the city center by transport. Not too much to do in the nearby area. Cleaning was good but not exceptional. The biggest problem was the steep stairs at the entrance if you have big luggages or a disability problem it may be a big issue. We could heard the noise of the neighbors from upstairs every morning, this also may be a bit uncomfortable. For the rest everything was fine. Great communication with the host."
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"Edwin's place is amazing. Everything seems brand new and of high quality. The kitchen was very well equipped, with everything you need to cook dinner if you want to. For me it is important to have a good bathroom and shower, and this was by far one of the best showers I have ever seen. The bedroom was also a highlight, the bed is extremely comfortable, the pillows, extra pillows and blankets are incredibly good, we just couldn't get out of the bed in the morning.<br/>Edwin is a great host, helped me when I needed and even recommended places to visit. Everything was perfect, and if we get back to Rotterdam we will for sure book the place again."
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"Edwin is an excellent host. On arrival I found a very thoughtful postcard about my home country of Kenya. I was allowed to check in hours earlier, after a long night flight. There were chocolates and beers in the kitchen.<br/>The beds are comfortable, and the lighting system very sophisticated.<br/>One of the best Airbnb experiences I've had."
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"Edwin and Michele were super host. They are very responsive in chat and also provide us with useful information such as nearest laundromat, what happen and what to see in town etc. we even been provided by chocolates for the kids and also local beers to try in the kulkas. <br/>The unit itself is very neat and modern. The lightning system is so luxury so we feel so warm and feel like home. The kitchen is well equipped with all tools you need to cook. <br/>One of the best airbnb experience we ever had<br/>Thanks Edwin and Michel. See you again!"
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"A lovely basement apartment that was open plan but well laid out. It was well equipt, bright and modern."
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"to be honest we didn't really like theapartment. It was pretty dirty and dusty. Unfortunately you can't really open the windows unless you don't want to get bitten by mosquitoes. Furthermore in the bathroom the shower water doesn't really drain off and there is no air circulation. All this points end up in high humidity and causes mites to evolve. That's why we have chosen to leave one night earlier, because of my mite allergy. You should really install windows mosquitos net and the back windows and also clean the apartment from all the dust. The stairs were also very dirty. Furthermore one Tuesday night the people who live next door dropped a glass item and many broken glass came under the connection door from the other apartment to our apartment entrance. As a consequence the door could not be opened and closed properly until I have repaired and clean our entrance floor from the broken glass.<br/>For the price of almost 500€ for 3nights it is way too expensive.<br/>The rest was perfect."
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"Clean, cozy place with great kitchen and situated in a wonderful neighbourhood. Would recommend!<br/>Keep in mind, the apartment is underground, so less natural light.  Also, the exit to the ""backyard"", while invitingly furnished for coffee or breakfast, is in a ""concrete box""  (see penultimate picture) beneath the level to the backyard, meaning that it is dark and somewhat moist. However, this was a detail during our stay in this great apartment."
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"This apartment is in a nice neighbourhood which feels safe day and night. Down the very steep steps, you’ll find a really clean, stylish and well stocked kitchen plus some welcome treats :-) the beds are comfortable and there’s plenty of spare blankets/pillows. The 2 rooms are separated by a divider so there is privacy from sight if not sound. The small outdoor terrace is cosy. Great spot to stay in if you are planning to explore Rotterdam. We had our 3 year old and there was thoughtfully bumpers on the bed and plastic bowls/cups and a bib."
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"Edwin's place was a fantastic location! he gave us some really amazing recommendations,  my favourite being man with glasses cafe. This was an amazing price and he was super accommodating with check in and even provided snacks and drinks. Really nice touch! Would recommend to anyone."
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"We loved our stay in the apartment. Great location, area has lovely brunch spots and vintage shops. <br/>Sound carries, so if you’re a light sleeper bring earplugs. Otherwise an excellent stay!"
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"A lovely and tastefully renovated apartment in a great location. Close to great restaurants, the brewery, and public transport. <br/>There is some noise from the apartment above and we couldn’t control the heat or nightlight overnight. <br/>Proactive communication with the co-hosts, and they were on time for the agreed meeting time. <br/>Good local recommendations and welcome drinks and snacks from the hosts was a nice touch."
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"Edwin’s place felt like home. Although slightly out of the city center but perfect for those who need a quiet get away. The room matched the pictures and all amenities are ready to be used. The kitchen and bathroom are spacious and comfortable. However, the room is on an underground floor/basement and has only one window right next to the bed, so it may be a bit cold and difficult for any ventilation or air flow. Regardless, Both the host and co-hosts are very helpful and responsive. We had a problem with the door knob on the first day and they helped resolved the problem quickly. Overall, it was a good stay :)"
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"The apartment worked very well for three of us for a 9-night stay. We were welcomed with fresh flowers, champagne, and chocolate! The hosts were gracious, proactive, and helpful when we had questions or needs. The space is clean, well-lit, and modern, and the kitchen is well-equipped for cooking. Our daughter declared the sleep sofa the most comfortable she's ever slept on! The entry stairs are steep, but with the sturdy railing and good lighting we felt quite safe on them.<br/>The neighborhood has gems for dining and shopping, and you can walk to the City center. A laundromat that takes credit/debit cards is 4 blocks away. Tram stops are close, and they run on a frequent schedule.  Parking is limited, so renting a bike is ideal. The bike lanes and traffic signals make it safe and easy to ride throughout the city. Venturing farther is possible by renting an electric car by the hour through the MyWheels app. Their cars are conveniently parked at charging stations around the neighborhood."
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"Great location, walking distance from central station but in a quiet street. Good quality kitchenware, appliances and very comfortable beds and pillows. And very grateful for the cold drinks left in the fridge as it was 30C when we arrived. Lovely base to explore Rotterdam"
689061583307024672,Prachtige moderne studio in centrum Rotterdam,Oude Noorden,51.93371,4.48046,Entire condo,Entire home/apt,"Edwin’s place was extremely nice and comfortable, the kitchen was super well equipped and had honestly everything you need for a pleasant stay. <br/>There’s a 3 minute walk to the tram from the apartment that takes you to Rotterdam centraal so the walk is super short and the neighborhood very nice to walk in!<br/>I saw some comments regarding humidity, we noticed a faint smell but I assume it’s because the unit is an underground house so it’s not really a big issue. The only thing I would mention is: The bugs, to keep the place ventilated we had to open the windows and spiders and mosquitos were everywhere 🥲. I believe some cheap nets would do the job so the humidity smell is not an issue and the bugs aren’t either.<br/>Make sure to shower without using the shower at full pressure since the pump cannot take that much!<br/>Lovely place and good attention from the hosts, thank you!"
689608563465337074,Het leukste plekje in centrum Rotterdam.,Stadsdriehoek,51.92277619880638,4.488408553442382,Entire condo,Entire home/apt,Very nice and cozy place! Camiel is very friendly. It has a great view of Rotterdam and very convenient to famous places nearby!
701379893971350168,Ahoy Rotterdam,Oud Charlois,51.88903,4.46888,Entire condo,Entire home/apt,"Everything was up to standard, we had a great time with total privacy and our host helped us with great info about Rotterdam , with the service we got the place is undervalued because we left the place impressed so much that if we ever back in Rotterdam we will go back .... Thank you Kamil"
701379893971350168,Ahoy Rotterdam,Oud Charlois,51.88903,4.46888,Entire condo,Entire home/apt,"La estancia con Kamil y su mujer fue excelente e inmejorable. Desde el principio nos sentimos muy acogidos, y Kamil nos explicó todo lo necesario para poder tener una estancia agradable en su piso en Rotterdam.<br/>El piso y la localización son buenos, pero creo que debemos destacar la increíble amabilidad, paciencia y el trato excelente que nos dió Kamil los días que pasamos allí. Muy recomendado para cualquiera que quiera visitar la ciudad<br/>---------<br/>The stay with Kamil and his wife was excellent and second to none. From the beginning we felt very welcomed, and Kamil explained everything we needed to have a pleasant stay in his apartment in Rotterdam.<br/>The apartment and the location are great, but I think we must highlight the incredible kindness, patience and excellent hospitality that Kamil gave us during the days we spent there. Highly recommended for anyone planning a trip to Rotterdam!"
701379893971350168,Ahoy Rotterdam,Oud Charlois,51.88903,4.46888,Entire condo,Entire home/apt,"Made same day last minute booking, when I arrived it was clear that it’s not “a private apartment “ as advertised, there’s a whole family living on the first floor / in same house. I left after 15 minutes. Host said he would be ok with me canceling but didn’t gave approval after I’ve canceled through Airbnb which would make me pay for being there 15 minutes. Luckily Airbnb helped me out and refunded me the whole amount I’ve paid because they agreed that it’s not private place as advertised. Otherwise would’ve lost money for 15min staying there. <br/>People who look for total privacy don’t rent."
701379893971350168,Ahoy Rotterdam,Oud Charlois,51.88903,4.46888,Entire condo,Entire home/apt,Beautiful and quirky home near the centre of Rotterdam. Kamil was a delightful host and made sure I felt right at home. Would recommend to anyone!
701379893971350168,Ahoy Rotterdam,Oud Charlois,51.88903,4.46888,Entire condo,Entire home/apt,"The apartment is cozy and sunny, well-divided and perfectly equipped. <br/>The street is quiet and, indeed, so is the entire neighborhood, with a very nice park at a 5-minute stroll. Bus and tram stops are at a few-minute walk, one of them reaching the central station in some ten minutes. <br/>Kamil is a most kind and thoughtful host, extremely accommodating and helpful. It was a pleasure to have him around. <br/>Highly recommended also for long-term stays."
701379893971350168,Ahoy Rotterdam,Oud Charlois,51.88903,4.46888,Entire condo,Entire home/apt,"This was an amazing stay. Both Kamil and Dorota are super friendly and very helpful. My flight arrived in the morning and they were very kind to let me check in early. They also offered me food and were very welcoming. The place has plenty of space, is very clean, and has plenty of amenities and is a great deal for the price. Using public transport to get around from there was very easy too. I would stay there again and would also highly recommend to others!"
701379893971350168,Ahoy Rotterdam,Oud Charlois,51.88903,4.46888,Entire condo,Entire home/apt,"Kamil and his wife were great and friendly hosts! The place is in a residential area which is very quiet, no sounds of traffic or other noise. The amenities listed were available and Kamil was helpful with using the washing machine.<br/>It was also very clean, with many small details present that add a nice touch to my stay.<br/>The location is about 30mins from Rotterdam Centraal station by bus, and there is also a tram that takes you to other places.<br/>I definitely recommend his place to others and would love to stay again in future!"
701379893971350168,Ahoy Rotterdam,Oud Charlois,51.88903,4.46888,Entire condo,Entire home/apt,This was a wonderful stay in a typical Holland house with narrow winding stairs to the top making it complete. It is comfortable and the home is very well kept with everything I needed. Kamil and his wife were friendly and I even enjoyed some home made delights! Thank you for making my stay so wonderful.
701379893971350168,Ahoy Rotterdam,Oud Charlois,51.88903,4.46888,Entire condo,Entire home/apt,"Kamil was a lovely host. Our luggage did not arrive with our flight so we had to delay our check in time, and he was flexible and accommodating. We even got to enjoy some of Dorota's delicious Polish soup when we got there! The location is convenient for an event at Ahoy, and to go into Rotterdam proper, the 44 bus will take you there. Also the 44 will take you to Rotterdam Centraal where you can go to the airport or Amsterdam. There are not restaurants or cafes nearby so plan your food accordingly (a lovely bakery about 6 minute walk and some small food markets nearby). Also they are not kidding when they say the stairs are narrow and steep- this may be a problem for people with mobility issues. And bring your eye mask for sleeping as the apartment gets very bright in the morning. We were a party of three and had plenty of room. Thank you Kamil and Dorota for a warm stay!"
705940017837319598,"Spacious, 2 Bedroom Apartment, fully equipped!",Bergpolder,51.93312,4.46768,Entire condo,Entire home/apt,"The apartment is great, recently renovated with modern design, great kitchen, spacious and modern (main) bathroom. Bedrooms also spacious, with good heat and sound insulation. Living room cosy with nice view. Also, well heated and plenty of warm water. The only remark is around making it to the apartment, as the external staircase is very steep and narrow , with small uneven stairs. A real challenge to move a heavy suitcase up or down. The neighborhood is calm, with no hype to hang around there, but reaching the center is 10 mins drive… Overall a nice place to stay and relax, in Rotterdam."
705940017837319598,"Spacious, 2 Bedroom Apartment, fully equipped!",Bergpolder,51.93312,4.46768,Entire condo,Entire home/apt,"Dilaria’s house is extremely clean, comfortable, and designed beautifully. The appliances are top notch and it even has a built-in espresso machine! The upstairs bathroom is like a spa with a rain shower and a big bath tub. The location is perfect - close (short walk) to central station, downtown, supermarkets, and plenty of restaurants. It has two balconies, one of which opens up the kitchen. It is on a busy street but high up enough for you not be bothered by much city noise. Dilaria’s communication was prompt, clear, and friendly. We would stay here again in a heartbeat."
707063048946019782,Bergpolder House - with patio,Bergpolder,51.93617,4.46698,Entire loft,Entire home/apt,"We had a really nice time at Max's place. The apartment itself is very nice - spacious, with lots of light. The location was great. It's not right in the center of the city, which for us was great because it was quiet, and at the same time the neighborhood is very nice. Some great coffee shops are within a 5-10 minute walk, a nice canal closeby, and a friendly pub on the corner. Max was responsive and even left a bottle of wine and some coffee capsules for us, which was really nice. <br/>There were a few very small challenges: first, the steep, vertical steps in the hallway  to climb, which for us wasn't a big deal. Also, it's a duplex apartment, and the beds are upstairs while the toilet is downstairs. Finally the two beds were very comfortable but they are in the same general area upstairs, divided partly by a wall, but there are not too separate bedrooms per se. <br/>But overall a very nice stay. I would return."
709282288043886522,Studio with rooftop terrace and parking,Oude Westen,51.91733,4.46366,Private room in home,Private room,"Perfect location, spacious room and nice terrace for chill when the weather allows it. Only annoying thing is that the curtains  are not thick enough to block the morning sun."
709282288043886522,Studio with rooftop terrace and parking,Oude Westen,51.91733,4.46366,Private room in home,Private room,"We had an excellent stay here in Rotterdam. The host was extremely helpful, available, flexible and a delight to interact with, and the room quality was excellent. Furthermore, the location was simply perfect, an easy walk to nearly everything we wanted to do. Thank you!"
709282288043886522,Studio with rooftop terrace and parking,Oude Westen,51.91733,4.46366,Private room in home,Private room,Die Unterkunft war wie beschrieben und der Gastgeber hat für ein schönes Ambiente gesorgt. Die Highlights der Unterkunft sind die schöne Dachterasse sowie die gute Lage! Man schläft in einer ruhigen Gegend und ist dennoch schnell in einer belebten Umgebung.
709282288043886522,Studio with rooftop terrace and parking,Oude Westen,51.91733,4.46366,Private room in home,Private room,Thanks to the host Martin for the hospitality.  Very comfortable for 3 people.  Separate single room.  Cleanliness.  Privacy.  Roof terrace.  Close to central attractions.
709282288043886522,Studio with rooftop terrace and parking,Oude Westen,51.91733,4.46366,Private room in home,Private room,Perfect location in great neighborhood.<br/>Very close to center. <br/>Great view from terrace and spacious room.<br/>Martine was super nice and helpful.
709282288043886522,Studio with rooftop terrace and parking,Oude Westen,51.91733,4.46366,Private room in home,Private room,Very nice and clean place with a great view
709282288043886522,Studio with rooftop terrace and parking,Oude Westen,51.91733,4.46366,Private room in home,Private room,"Wir haben uns direkt wie zu Hause gefühlt 🫶🏽 aber das ist bei so einer freundlichen Gastgeberin nicht schwer. Das Zimmer ist sehr geräumig und gemütlich eingerichtet. Es gibt sogar eine kleine provisorische „Küche“ mit einem kleinen Kühlschrank, Geschirr & Besteck sowie einen Wasserkocher Tee und Kaffee. Allgemein war die Unterkunft als auch das eigene Badezimmer sehr sauber. Martine war zu jederzeit erreichbar und sehr hilfsbereit. Das Highlight ist die Dachterrasse, man hat einen super Blick über Rotterdam. Die Umgebung ist sehr ruhig, da die Unterkunft in einer Seitenstraße liegt, dennoch ist man super schnell zentral Vorort. <br/>Wir hatten einen wunderschönen Aufenthalt und kommen sicherlich wieder :)"
709282288043886522,Studio with rooftop terrace and parking,Oude Westen,51.91733,4.46366,Private room in home,Private room,"Wir hatten eine sehr schöne Zeit in Martines Appartement. Die Zimmer sind sehr geräumig und schön eingerichtet, eine kleine Küchenecke ist auch vorhanden um Kaffee oder Tee zuzubereiten. Die Dachterrasse ist auf jeden Fall ein Highlight, gerade bei Sonnenaufgang 🤩<br/>Martine ist eine sehr freundliche und hilfsbereite Gastgeberin. Sie gab uns Tipps zum Parken und hat auf alle Fragen sehr schnell reagiert. Als wir sie persönlich trafen, erzählte sie uns kleine Geschichten über das Viertel und war interessiert an unseren Unternehmungen in Rotterdam. Es hat uns sehr gefreut, vielen Dank 😘"
709282288043886522,Studio with rooftop terrace and parking,Oude Westen,51.91733,4.46366,Private room in home,Private room,"Perfekt location, Sleeping Room was comfortable, Bathroom very clean. Best part was the night view from the balcony.<br/>Thankyou Martine, you were very welcoming and I had a great stay 😁"
709282288043886522,Studio with rooftop terrace and parking,Oude Westen,51.91733,4.46366,Private room in home,Private room,"Our stay at Martine's place has been perfect. She is a wonderfull  host very kind and helpful. Excellent home, bright, clean, cosy and spacious. We will come back soon!"
709282288043886522,Studio with rooftop terrace and parking,Oude Westen,51.91733,4.46366,Private room in home,Private room,"Everything like in the description. Very clean place, beautiful view of the city, great neighbourhood (both close to the Museum Park and Rotterdam Centraal, and groceries and restaurants). Highly recommended!"
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"Loved the apartment! Stayed 2 nights with a baby, just 4 mins walk from the station, super easy to find, has a lift. Close to everything, bagel place & supermarket downstairs and sunrise view from the balcony. Will stay again!"
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"I really liked this apartment - it was in the middle of central Rotterdam, but it was surprisingly quiet. It is a very large apartment with a great view. The bed was very comfortable. Coco was very helpful and flexible, which I always appreciate. I would like to stay here again."
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"Coco’s place was wonderful it actually exceeded our expectations. The location and proximity to everything was so convenient. The building itself has a security guard 24/7 so great for peace of mind. The apartments was bright and spacious and felt welcoming. The host was very flexible,allowing me to check in early. <br/>I was very happy overall and highly recommend this place and hope to stay there again on my next trip."
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,Nice appointment in excellent location with gorgeous view from windows.
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"Fantastic airbnb... beautiful furniture & a great host. Very comfy, warm, and great view from 9th. For the visitors who enjoy cooking, there are lots of amenities to whip out a dish. 5 stars! will surely come back!"
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"A great apartment with an amazing view right in the heart of Rotterdam. Spacious and nicely organised, offers an ideal environment for both work and leisure. And most importantly is dog friendly too, so you could have all that together with your furry friend. A plus is that there a well equipped gym in the building that you can use. Highly recommended!"
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"Michel's and Coco's place was ABSOLUTELY PERFECT for us to attend the State of Trance Festival in Rotterdam.  It is smack in the middle of everything you would want - restaurants, bars, Rotterdam central station (literally a 5 min walk), China Town, shopping...you name it.<br/>Michel met us right away and told us where to park the car and everything we needed to know.  Any questions we had during our stay had an immediate response.<br/>The flat is amazing! Clean, comfy with a beautiful view of the city!  They even left us a bottle of amazing wine and coffee to help us through until we could find a store. Honestly though, we did not need to buy anything but water (you can drink the tap water no problem) and laundry detergent.  There was excess toilet paper and towels if needed.<br/>We plan on coming back next year to the festival and will definitely be on the lookout for booking this place again!<br/>Thank you so much Michel and Coco!<br/>Yasmine and Greg Rieck"
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,Very clean and cosy flat. It's very bright. Great location. Comfortable bed.
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,Very nice place with everything you need and ample cooking utensils as well as a nice balcony view.
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"Great location, well situated. Bright comfortable space with lots of light. Very accommodating, they even met us mid-day for an early check-in. Gave lots of great suggestions of things to do. Very friendly, all-around great stay."
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"Great to be so close to Centraal Station and easy walks to everywhere we wanted to go. Tram stop just a block away makes everything in the city accessible. Bright, great natural daylight throughout the flat. Grocery just around the corner."
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"We stayed at Coco's place for two weeks in June and really felt at home. It is in a great location, 5 minutes walking distance from Central Station and right in the city center, close to many shops and restaurants. There's a super market right next door which is very convinient for self catering. The kitchen is well equipped with everything you need for a short stay. There was plenty of space in the apartment, we were even able to have friends over for dinner. The bed was very comfortable and there was lots of cupboard space in the bedroom. The apartment was very clean, and our host even arranged for an additional mid-stay cleaning at no extra costs for us which was really nice. There's also a washer and dryer in the apartment which is extremely handy for a long stay.<br/>The only downside is that it gets fairly warm in summer because not all windows have blinds and the sun shines directly on the bed in the morning. <br/>Overall, we had a wonderful stay and would totally stay there again."
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"A very good central location with a nice Rotterdam skyline view. The apartment was spacious, clean and well equiped. A tip. You may want to bring a sleeping mask."
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"The location is outstanding! center of it all. close to shopping, dining, public transport, activities. Building exterior is stunningly, modern. Interior is as pictured (well characterized) but there are some issues, which you don’t realize until you get there. It is on the loud side (street noises) and no blinds on one window in bedroom so light from city buildings comes in all night and sun comes up early. This made sleeping difficult. Bed and linens not very comfortable. Needed a few more pillows and a top sheet. Host very responsive (eg, when contacted bc there was no hand soap or detergent host delivered quickly) and great communicator. A few more items in kitchen would be great like creamer for coffee and maybe some paper towels. So the overall star rating comes from the sleep conditions more than anything and being jet lagged that was important. In sum: excellent location and host; needs work on sleeping conditions."
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"Me and my wife spent 3 weeks here. Great space, it became our second home. For its central location it was surprisingly quiet and neighbours were quiet and friendly. It had a great view and we appreciated the blackout curtains in the bedroom. <br/>Useful amenities, gym and parking in the building, highly recommend if you’re looking for a fully quipped but homey space. <br/>There were so many shops and restaurants around in the area, lots to do. <br/>Thank you for welcoming us!"
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"Truly enjoyed my stay at this place! Love how conveniently the apartment is located - many amenities nearby and within walking distance. Centraal train station is just 5 mins walk away. There’s a well stocked supermarket just right below the building and cool cafes too. The place was exactly like the photos, super clean and functional. It was bustling with people outside the apartment building but the balcony faces a quieter street which is nice and quiet. Check in was fuss-free, met Michiel (great host!) who is friendly and warm. I would definitely recommend this place!"
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"Our stay at the apartment exceeded our expectations. Michiel was a great communicator & allowed us to check in several hours early, which I really appreciated after a long flight. The location is incredibly central and walking distance from most places in the city, and the train station. Everything in the apartment, from the decor to the linens, was very high quality (much nicer than I usually expect in a short-term rental) and the kitchen appliances were very well stocked. Would definitely recommend the stay!"
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,Lovely light apartment with amazing views over the city on the ninth floor with two lifts.  The living room is spacious and the bed very comfortable. The location is excellent - five minutes walk to Rotterdam Centraal station with many trains to beautiful towns nearby. There is a useful supermarket on the ground floor in the same building and the fantastic restaurants of Chinatown are only across the road. The apartment could not be better.
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"This apartment is a perfect location! A stone’s throw from the train station & nearby to great restaurants, bars, shops & easy to hop on the trams & buses to go anywhere! The apartment was clean & comfortable and the rare to find washer & dryer was a HUGE plus!! Access to a gym on first floor was wonderful, & the view of the night sky was great!"
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,"We had a great stay in the light, spacious and well-equipped apartment. It was always a pleasure getting back to a comfortable bed after a long day in the city and it was really nice to have a balcony. It was remarkably quiet for a city apartment."
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,Centrally located and close to the central train station. Has a gym in the building. Relatively quiet. Nice view of the city. Beautiful Vitra furniture.
710117948329351564,Bright Modern Apartment in the Heart of Rotterdam,Cool,51.9219,4.4724,Entire condo,Entire home/apt,Great location with good views of the city
713751285207776886,"Oase in de stad, ruime woonboot aan rand centrum",Blijdorp,51.93377899999999,4.4509653,Houseboat,Entire home/apt,"John and Marisa's place is a dream. The amenities were spotless and the view of the cannals was breathtaking every single morning. The nearest metro is 10-15 min from home and only 25 min from the central train station.<br/>The hosts are top level. Highly communicative, making you feel at home and responded with a smile whenever we would meet on the streets nearby."
713751285207776886,"Oase in de stad, ruime woonboot aan rand centrum",Blijdorp,51.93377899999999,4.4509653,Houseboat,Entire home/apt,"The houseboat was exactly as pictured. Gorgeous location on the canal and so bright and airy. We loved the location (quiet but walkable to the Metro, parks and Zoo). A hidden gem in the heart of the city! Use of the canoes was an added bonus and the kids loved spotting all the wildlife. Great location to visit sights around South Holland - we even got the local Metro to the beach! <br/>The houseboat was excellently equipped and we easily cooked family meals in the evening. The garden space was perfect to enjoy the quiet surroundings. All the amenities were excellent and our hosts gave clear and fast responses."
